Date,Open,High,Low,Close,Adj Close,Volume
21-05-2019,46.305,47,46.174999,46.650002,45.467987,113459200
22-05-2019,46.165001,46.427502,45.637501,45.695,44.537182,118994400
23-05-2019,44.950001,45.134998,44.452499,44.915001,43.776947,146118800
24-05-2019,45.049999,45.535,44.654999,44.7425,43.608826,94858800
28-05-2019,44.73,45.147499,44.477501,44.557499,43.428505,111792800
29-05-2019,44.105,44.837502,44,44.345001,43.221397,113924800
30-05-2019,44.487499,44.807499,44.1675,44.575001,43.445564,84873600
31-05-2019,44.057499,44.497501,43.747501,43.767502,42.658531,108174400
03-06-2019,43.900002,44.48,42.567501,43.325001,42.227238,161584400
04-06-2019,43.860001,44.9575,43.630001,44.91,43.772083,123872000
05-06-2019,46.07,46.247501,45.285,45.634998,44.478706,119093600
06-06-2019,45.77,46.3675,45.537498,46.305,45.131729,90105200
07-06-2019,46.627499,47.98,46.442501,47.537498,46.332996,122737600
10-06-2019,47.952499,48.842499,47.904999,48.145,46.925114,104883600
11-06-2019,48.715,49,48.400002,48.702499,47.468487,107731600
12-06-2019,48.487499,48.9925,48.3475,48.547501,47.31741,73012800
13-06-2019,48.674999,49.197498,48.400002,48.537498,47.307667,86698400
14-06-2019,47.887501,48.397499,47.575001,48.185001,46.964096,75046000
17-06-2019,48.224998,48.740002,48.0425,48.4725,47.244305,58676400
18-06-2019,49.012501,50.072498,48.802502,49.612499,48.355431,106204000
19-06-2019,49.919998,49.970001,49.327499,49.467499,48.214096,84496800
20-06-2019,50.092499,50.1525,49.5075,49.865002,48.601521,86056000
21-06-2019,49.700001,50.212502,49.537498,49.695,48.435841,191202400
24-06-2019,49.634998,50.040001,49.5425,49.645,48.387096,72881600
25-06-2019,49.607498,49.814999,48.822498,48.892502,47.653675,84281200
26-06-2019,49.442501,50.247501,49.337502,49.950001,48.684376,104270000
27-06-2019,50.072498,50.392502,49.892502,49.935001,48.669765,83598800
28-06-2019,49.669998,49.875,49.262501,49.48,48.226276,124442400
01-07-2019,50.7925,51.122501,50.162498,50.387501,49.110794,109012000
02-07-2019,50.352501,50.782501,50.34,50.682499,49.398315,67740800
03-07-2019,50.82,51.110001,50.672501,51.102501,49.807678,45448000
05-07-2019,50.837502,51.27,50.724998,51.057499,49.763809,69062000
08-07-2019,50.202499,50.349998,49.602501,50.005001,48.737988,101354400
09-07-2019,49.799999,50.377499,49.702499,50.310001,49.035252,82312000
10-07-2019,50.462502,50.932499,50.389999,50.807499,49.520153,71588400
11-07-2019,50.827499,51.0975,50.427502,50.4375,49.159527,80767200
12-07-2019,50.612499,51,50.549999,50.825001,49.537205,70380800
15-07-2019,51.022499,51.467499,51,51.302502,50.002605,67789600
16-07-2019,51.147499,51.5275,50.875,51.125,49.829605,67467200
17-07-2019,51.012501,51.272499,50.817501,50.837502,49.549393,56430000
18-07-2019,51,51.470001,50.924999,51.415001,50.112259,74162400
19-07-2019,51.447498,51.625,50.59,50.647499,49.364204,83717200
22-07-2019,50.912498,51.807499,50.9025,51.805,50.492371,89111600
23-07-2019,52.115002,52.227501,51.822498,52.209999,50.887112,73420800
24-07-2019,51.9175,52.287498,51.7925,52.1675,50.845688,59966400
25-07-2019,52.2225,52.310001,51.682499,51.755001,50.443634,55638400
26-07-2019,51.869999,52.432499,51.785,51.935001,50.61908,70475600
29-07-2019,52.115002,52.66,52.110001,52.419998,51.091789,86693600
30-07-2019,52.189999,52.540001,51.827499,52.195,50.872486,135742800
31-07-2019,54.105,55.342499,52.825001,53.259998,51.910503,277125600
01-08-2019,53.474998,54.5075,51.685001,52.107498,50.787209,216071600
02-08-2019,51.3825,51.607498,50.407501,51.005001,49.71265,163448400
05-08-2019,49.497501,49.662498,48.145,48.334999,47.110294,209572000
06-08-2019,49.077499,49.517502,48.509998,49.25,48.002113,143299200
07-08-2019,48.852501,49.889999,48.455002,49.759998,48.499184,133457600
08-08-2019,50.049999,50.8825,49.8475,50.857498,49.568882,108038000
09-08-2019,50.325001,50.689999,49.822498,50.247501,49.160412,98478800
12-08-2019,49.904999,50.512501,49.787498,50.119999,49.035675,89927600
13-08-2019,50.255001,53.035,50.119999,52.2425,51.112255,188874000
14-08-2019,50.790001,51.610001,50.647499,50.6875,49.590893,146189600
15-08-2019,50.865002,51.285,49.9175,50.435001,49.343861,108909600
16-08-2019,51.07,51.790001,50.959999,51.625,50.508114,110481600
19-08-2019,52.654999,53.182499,52.5075,52.587502,51.449791,97654400
20-08-2019,52.720001,53.337502,52.580002,52.59,51.452236,107537200
21-08-2019,53.247501,53.412498,52.900002,53.16,52.009903,86141600
22-08-2019,53.297501,53.610001,52.6875,53.115002,51.965881,89014800
23-08-2019,52.357498,53.012501,50.25,50.66,49.563992,187272000
26-08-2019,51.465,51.797501,51.264999,51.622501,50.505669,104174400
27-08-2019,51.965,52.137501,50.8825,51.040001,49.935764,103493200
28-08-2019,51.025002,51.43,50.830002,51.3825,50.270851,63755200
29-08-2019,52.125,52.330002,51.665001,52.252499,51.122044,83962000
30-08-2019,52.540001,52.612499,51.799999,52.185001,51.055992,84573600
03-09-2019,51.607498,51.744999,51.055,51.424999,50.31245,80092000
04-09-2019,52.0975,52.369999,51.830002,52.297501,51.166069,76752400
05-09-2019,53,53.4925,52.877499,53.32,52.166435,95654800
06-09-2019,53.512501,53.605,53.127499,53.314999,52.161541,77449200
09-09-2019,53.709999,54.110001,52.767502,53.5425,52.384125,109237600
10-09-2019,53.465,54.195,52.927502,54.174999,53.002941,127111600
11-09-2019,54.517502,55.927502,54.432499,55.897499,54.688183,177158400
12-09-2019,56.200001,56.605,55.715,55.772499,54.565872,128906800
13-09-2019,55,55.197498,54.255001,54.6875,53.50436,159053200
16-09-2019,54.432499,55.032501,54.389999,54.974998,53.785633,84632400
17-09-2019,54.990002,55.205002,54.779999,55.174999,53.981304,73274800
18-09-2019,55.264999,55.712502,54.860001,55.692501,54.487614,101360000
19-09-2019,55.502499,55.939999,55.092499,55.240002,54.044903,88242400
20-09-2019,55.345001,55.639999,54.3675,54.432499,53.254871,221652400
23-09-2019,54.737499,54.959999,54.412498,54.68,53.497017,76662000
24-09-2019,55.2575,55.622501,54.297501,54.419998,53.242649,124763200
25-09-2019,54.637501,55.375,54.285,55.2575,54.062019,87613600
26-09-2019,55,55.235001,54.7075,54.9725,53.783184,75334000
27-09-2019,55.134998,55.240002,54.32,54.705002,53.521477,101408000
30-09-2019,55.224998,56.145,55.197498,55.9925,54.78112,103909600
01-10-2019,56.267502,57.055,56.049999,56.147499,54.93277,139223200
02-10-2019,55.764999,55.895,54.482498,54.740002,53.555721,138449200
03-10-2019,54.607498,55.240002,53.782501,55.205002,54.010666,114426000
04-10-2019,56.41,56.872501,55.9725,56.752499,55.524673,138478800
07-10-2019,56.567501,57.482498,56.459999,56.764999,55.536907,122306000
08-10-2019,56.455002,57.014999,56.0825,56.099998,54.886292,111820000
09-10-2019,56.7575,56.947498,56.41,56.7575,55.529572,74770400
10-10-2019,56.982498,57.610001,56.825001,57.522499,56.278027,113013600
11-10-2019,58.237499,59.41,58.077499,59.052502,57.774929,166795600
14-10-2019,58.724998,59.532501,58.6675,58.967499,57.691757,96427600
15-10-2019,59.0975,59.412498,58.720001,58.830002,57.55724,87360000
16-10-2019,58.342499,58.810001,58.299999,58.592499,57.324875,73903200
17-10-2019,58.772499,59.037498,58.380001,58.82,57.547455,67585200
18-10-2019,58.647499,59.395,58.572498,59.102501,57.823837,97433600
21-10-2019,59.380001,60.247501,59.330002,60.127499,58.826664,87247200
22-10-2019,60.290001,60.549999,59.904999,59.990002,58.692142,82293600
23-10-2019,60.525002,60.810001,60.305,60.794998,59.479717,75828800
24-10-2019,61.127499,61.200001,60.452499,60.895,59.57756,69275200
25-10-2019,60.790001,61.682499,60.720001,61.645,60.311333,73477200
28-10-2019,61.855,62.3125,61.68,62.262501,60.915474,96572800
29-10-2019,62.2425,62.4375,60.642502,60.822498,59.506626,142839600
30-10-2019,61.189999,61.325001,60.302502,60.814999,59.499283,124522000
31-10-2019,61.810001,62.2925,59.314999,62.189999,60.84454,139162000
01-11-2019,62.384998,63.982498,62.290001,63.955002,62.571358,151125200
04-11-2019,64.332497,64.462502,63.845001,64.375,62.982269,103272000
05-11-2019,64.262497,64.547501,64.080002,64.282501,62.891781,79897600
06-11-2019,64.192497,64.372498,63.842499,64.309998,62.918674,75864400
07-11-2019,64.684998,65.087502,64.527496,64.857498,63.644844,94940400
08-11-2019,64.672501,65.110001,64.212502,65.035004,63.819012,69986400
11-11-2019,64.574997,65.6175,64.57,65.550003,64.324387,81821200
12-11-2019,65.387497,65.697502,65.230003,65.489998,64.265511,87388800
13-11-2019,65.282501,66.195,65.267502,66.1175,64.881287,102734400
14-11-2019,65.9375,66.220001,65.525002,65.660004,64.432343,89182800
15-11-2019,65.919998,66.445,65.752502,66.440002,65.197746,100206400
18-11-2019,66.449997,66.857498,66.057503,66.775002,65.526497,86703200
19-11-2019,66.974998,67,66.347504,66.572502,65.327774,76167200
20-11-2019,66.385002,66.519997,65.099998,65.797501,64.567268,106234400
21-11-2019,65.922501,66.002502,65.294998,65.502502,64.277779,121395200
22-11-2019,65.647499,65.794998,65.209999,65.445,64.221359,65325200
25-11-2019,65.677498,66.610001,65.629997,66.592499,65.347397,84020400
26-11-2019,66.735001,66.790001,65.625,66.072502,64.837135,105207600
27-11-2019,66.394997,66.995003,66.327499,66.959999,65.708023,65235600
29-11-2019,66.650002,67,66.474998,66.8125,65.563286,46617600
02-12-2019,66.817497,67.0625,65.862503,66.040001,64.805229,94487200
03-12-2019,64.577499,64.8825,64.072502,64.862503,63.649746,114430400
04-12-2019,65.267502,65.827499,65.169998,65.434998,64.211548,67181600
05-12-2019,65.947502,66.472504,65.682503,66.394997,65.153595,74424400
06-12-2019,66.870003,67.75,66.824997,67.677498,66.412117,106075600
09-12-2019,67.5,67.699997,66.227501,66.730003,65.482338,128042400
10-12-2019,67.150002,67.517502,66.464996,67.120003,65.865044,90420400
11-12-2019,67.202499,67.775002,67.125,67.692497,66.426826,78756800
12-12-2019,66.945,68.139999,66.830002,67.864998,66.5961,137310400
13-12-2019,67.864998,68.824997,67.732498,68.787498,67.501358,133587600
16-12-2019,69.25,70.197502,69.245003,69.964996,68.65683,128186000
17-12-2019,69.892502,70.442497,69.699997,70.102501,68.791763,114158400
18-12-2019,69.949997,70.474998,69.779999,69.934998,68.627396,116028400
19-12-2019,69.875,70.294998,69.737503,70.004997,68.696098,98369200
20-12-2019,70.557503,70.662498,69.639999,69.860001,68.553818,275978000
23-12-2019,70.1325,71.0625,70.092499,71,69.672508,98572000
24-12-2019,71.172501,71.222504,70.730003,71.067497,69.738724,48478800
26-12-2019,71.205002,72.495003,71.175003,72.477501,71.122345,93121200
27-12-2019,72.779999,73.4925,72.029999,72.449997,71.095383,146266000
30-12-2019,72.364998,73.172501,71.305,72.879997,71.517334,144114400
31-12-2019,72.482498,73.419998,72.379997,73.412498,72.039886,100805600
02-01-2020,74.059998,75.150002,73.797501,75.087502,73.683556,135480400
03-01-2020,74.287498,75.144997,74.125,74.357498,72.967224,146322800
06-01-2020,73.447502,74.989998,73.1875,74.949997,73.548637,118387200
07-01-2020,74.959999,75.224998,74.370003,74.597504,73.202728,108872000
08-01-2020,74.290001,76.110001,74.290001,75.797501,74.380295,132079200
09-01-2020,76.809998,77.607498,76.550003,77.407501,75.96019,170108400
10-01-2020,77.650002,78.167503,77.0625,77.582497,76.131912,140644800
13-01-2020,77.910004,79.267502,77.787498,79.239998,77.758408,121532000
14-01-2020,79.175003,79.392502,78.042503,78.169998,76.70842,161954400
15-01-2020,77.962502,78.875,77.387497,77.834999,76.379692,121923600
16-01-2020,78.397499,78.925003,78.022499,78.809998,77.336464,108829200
17-01-2020,79.067497,79.684998,78.75,79.682503,78.19265,137816400
21-01-2020,79.297501,79.754997,79,79.142502,77.662743,110843200
22-01-2020,79.644997,79.997498,79.327499,79.425003,77.939964,101832400
23-01-2020,79.480003,79.889999,78.912498,79.807503,78.315323,104472000
24-01-2020,80.0625,80.832497,79.379997,79.577499,78.089622,146537600
27-01-2020,77.514999,77.942497,76.220001,77.237503,75.793373,161940000
28-01-2020,78.150002,79.599998,78.047501,79.422501,77.937515,162234000
29-01-2020,81.112503,81.962502,80.345001,81.084999,79.568939,216229200
30-01-2020,80.135002,81.022499,79.6875,80.967499,79.453629,126743200
31-01-2020,80.232498,80.669998,77.072502,77.377502,75.930748,199588400
03-02-2020,76.074997,78.372498,75.555,77.165001,75.722214,173788400
04-02-2020,78.827499,79.910004,78.407501,79.712502,78.222084,136616400
05-02-2020,80.879997,81.190002,79.737503,80.362503,78.859932,118826800
06-02-2020,80.642502,81.305,80.065002,81.302498,79.782379,105425600
07-02-2020,80.592499,80.849998,79.5,80.0075,78.697899,117684000
10-02-2020,78.544998,80.387497,78.462502,80.387497,79.071671,109348800
11-02-2020,80.900002,80.974998,79.677498,79.902496,78.594612,94323200
12-02-2020,80.3675,81.805,80.3675,81.800003,80.46106,113730400
13-02-2020,81.047501,81.555,80.837502,81.217499,79.888092,94747600
14-02-2020,81.184998,81.495003,80.712502,81.237503,79.907768,80113600
18-02-2020,78.839996,79.9375,78.652496,79.75,78.444611,152531200
19-02-2020,80,81.142502,80,80.904999,79.580727,93984000
20-02-2020,80.657501,81.162498,79.552498,80.074997,78.764297,100566000
21-02-2020,79.654999,80.112503,77.625,78.262497,76.981461,129554000
24-02-2020,74.315002,76.044998,72.307503,74.544998,73.324814,222195200
25-02-2020,75.237503,75.6325,71.532501,72.019997,70.841148,230673600
26-02-2020,71.6325,74.470001,71.625,73.162498,71.964951,198054800
27-02-2020,70.275002,71.5,68.239998,68.379997,67.260727,320605600
28-02-2020,64.315002,69.602501,64.092499,68.339996,67.22139,426510000
02-03-2020,70.57,75.360001,69.43,74.702499,73.479729,341397200
03-03-2020,75.917503,76,71.449997,72.330002,71.14608,319475600
04-03-2020,74.110001,75.849998,73.282501,75.684998,74.446152,219178400
05-03-2020,73.879997,74.887497,72.852501,73.230003,72.031349,187572800
06-03-2020,70.5,72.705002,70.307503,72.2575,71.07476,226176800
09-03-2020,65.9375,69.522499,65.75,66.542503,65.453308,286744800
10-03-2020,69.285004,71.610001,67.342499,71.334999,70.167358,285290000
11-03-2020,69.347504,70.305,67.964996,68.857498,67.730423,255598800
12-03-2020,63.985001,67.5,62,62.057499,61.041721,418474000
13-03-2020,66.222504,69.980003,63.237499,69.4925,68.355011,370732000
16-03-2020,60.487499,64.769997,60,60.552502,59.561352,322423600
17-03-2020,61.877499,64.402496,59.599998,63.215,62.180279,324056000
18-03-2020,59.942501,62.5,59.279999,61.6675,60.658096,300233600
19-03-2020,61.8475,63.209999,60.6525,61.195,60.19334,271857200
20-03-2020,61.794998,62.9575,57,57.310001,56.371929,401693200
23-03-2020,57.02,57.125,53.1525,56.092499,55.174355,336752800
24-03-2020,59.09,61.922501,58.575001,61.720001,60.709743,287531200
25-03-2020,62.6875,64.5625,61.075001,61.380001,60.375309,303602000
26-03-2020,61.630001,64.669998,61.59,64.610001,63.552433,252087200
27-03-2020,63.1875,63.967499,61.762501,61.935001,60.921223,204216800
30-03-2020,62.685001,63.880001,62.349998,63.702499,62.65979,167976400
31-03-2020,63.900002,65.622498,63,63.572498,62.531918,197002000
01-04-2020,61.625,62.18,59.782501,60.227501,59.241676,176218400
02-04-2020,60.084999,61.287498,59.224998,61.232498,60.230221,165934000
03-04-2020,60.700001,61.424999,59.7425,60.352501,59.364628,129880000
06-04-2020,62.724998,65.777496,62.345001,65.6175,64.543442,201820400
07-04-2020,67.699997,67.925003,64.75,64.857498,63.795887,202887200
08-04-2020,65.684998,66.842499,65.307503,66.517502,65.428719,168895200
09-04-2020,67.175003,67.517502,66.175003,66.997498,65.900864,161834800
13-04-2020,67.077499,68.425003,66.457497,68.3125,67.194344,131022800
14-04-2020,70,72.0625,69.512497,71.762497,70.587852,194994800
15-04-2020,70.599998,71.582497,70.157501,71.107498,69.943581,131154400
16-04-2020,71.845001,72.050003,70.587502,71.672501,70.499336,157125200
17-04-2020,71.172501,71.737503,69.214996,70.699997,69.54274,215250000
20-04-2020,69.487503,70.419998,69.212502,69.232498,68.099266,130015200
21-04-2020,69.07,69.3125,66.357498,67.092499,65.994308,180991600
22-04-2020,68.402496,69.474998,68.050003,69.025002,67.89518,116862400
23-04-2020,68.967499,70.4375,68.717499,68.7575,67.63205,124814400
24-04-2020,69.300003,70.752502,69.25,70.7425,69.584557,126161200
27-04-2020,70.449997,71.135002,69.987503,70.792503,69.633736,117087600
28-04-2020,71.269997,71.457497,69.550003,69.644997,68.50502,112004800
29-04-2020,71.182503,72.417503,70.972504,71.932503,70.755081,137280800
30-04-2020,72.489998,73.6325,72.087502,73.449997,72.247734,183064000
01-05-2020,71.5625,74.75,71.462502,72.267502,71.084602,240616800
04-05-2020,72.292503,73.422501,71.580002,73.290001,72.090363,133568000
05-05-2020,73.764999,75.25,73.614998,74.389999,73.172348,147751200
06-05-2020,75.114998,75.809998,74.717499,75.157501,73.927292,142333600
07-05-2020,75.805,76.292503,75.4925,75.934998,74.692062,115215200
08-05-2020,76.410004,77.587502,76.072502,77.532501,76.469849,133838400
11-05-2020,77.025002,79.262497,76.809998,78.752502,77.673157,145946400
12-05-2020,79.457497,79.922501,77.727501,77.852501,76.785484,162301200
13-05-2020,78.037498,78.987503,75.802498,76.912498,75.858345,200622400
14-05-2020,76.127502,77.447502,75.3825,77.385002,76.324387,158929200
15-05-2020,75.087502,76.974998,75.052498,76.927498,75.873138,166348400
18-05-2020,78.292503,79.125,77.580002,78.739998,77.660812,135178400
19-05-2020,78.7575,79.629997,78.252502,78.285004,77.212059,101729600
20-05-2020,79.169998,79.879997,79.129997,79.807503,78.713684,111504800
21-05-2020,79.665001,80.222504,78.967499,79.212502,78.126823,102688800
22-05-2020,78.942497,79.807503,78.837502,79.722504,78.629852,81803200
26-05-2020,80.875,81.059998,79.125,79.182503,78.097252,125522000
27-05-2020,79.035004,79.677498,78.272499,79.527496,78.437508,112945200
28-05-2020,79.192497,80.860001,78.907501,79.5625,78.472038,133560800
29-05-2020,79.8125,80.287498,79.1175,79.485001,78.395592,153532400
01-06-2020,79.4375,80.587502,79.302498,80.462502,79.359711,80791200
02-06-2020,80.1875,80.860001,79.732498,80.834999,79.727089,87642800
03-06-2020,81.165001,81.550003,80.574997,81.279999,80.166,104491200
04-06-2020,81.097504,81.404999,80.195,80.580002,79.475616,87560400
05-06-2020,80.837502,82.9375,80.807503,82.875,81.739136,137250400
08-06-2020,82.5625,83.400002,81.830002,83.364998,82.222427,95654400
09-06-2020,83.035004,86.402496,83.002502,85.997498,84.81884,147712400
10-06-2020,86.974998,88.692497,86.522499,88.209999,87.001007,166651600
11-06-2020,87.327499,87.764999,83.870003,83.974998,82.824066,201662400
12-06-2020,86.18,86.949997,83.555,84.699997,83.539116,200146000
15-06-2020,83.3125,86.419998,83.144997,85.747498,84.572273,138808800
16-06-2020,87.864998,88.300003,86.18,88.019997,86.813614,165428800
17-06-2020,88.787498,88.849998,87.772499,87.897499,86.692802,114406400
18-06-2020,87.852501,88.362503,87.305,87.932503,86.727325,96820400
19-06-2020,88.660004,89.139999,86.287498,87.43,86.23172,264476000
22-06-2020,87.834999,89.864998,87.787498,89.717499,88.487854,135445200
23-06-2020,91,93.095001,90.567497,91.6325,90.376602,212155600
24-06-2020,91.25,92.197502,89.629997,90.014999,88.781273,192623200
25-06-2020,90.175003,91.25,89.392502,91.209999,89.959892,137522400
26-06-2020,91.102501,91.330002,88.254997,88.407501,87.195808,205256800
29-06-2020,88.3125,90.542503,87.82,90.445,89.205383,130646000
30-06-2020,90.019997,91.495003,90,91.199997,89.950043,140223200
01-07-2020,91.279999,91.839996,90.977501,91.027496,89.779892,110737200
02-07-2020,91.962502,92.6175,90.910004,91.027496,89.779892,114041600
06-07-2020,92.5,93.945,92.467499,93.462502,92.181534,118655600
07-07-2020,93.852501,94.654999,93.057503,93.172501,91.895508,112424400
08-07-2020,94.18,95.375,94.089996,95.342499,94.035759,117092000
09-07-2020,96.262497,96.317497,94.672501,95.752502,94.440147,125642800
10-07-2020,95.334999,95.980003,94.705002,95.919998,94.605331,90257200
13-07-2020,97.264999,99.955002,95.2575,95.477501,94.168907,191649200
14-07-2020,94.839996,97.254997,93.877502,97.057503,95.727257,170989200
15-07-2020,98.989998,99.247498,96.489998,97.724998,96.385597,153198000
16-07-2020,96.5625,97.404999,95.904999,96.522499,95.199593,110577600
17-07-2020,96.987503,97.147499,95.839996,96.327499,95.007256,92186800
20-07-2020,96.417503,98.5,96.0625,98.357498,97.009438,90318000
21-07-2020,99.172501,99.25,96.7425,97,95.670547,103433200
22-07-2020,96.692497,97.974998,96.602501,97.272499,95.939308,89001600
23-07-2020,96.997498,97.077499,92.010002,92.845001,91.572502,197004400
24-07-2020,90.987503,92.970001,89.144997,92.614998,91.34565,185438800
27-07-2020,93.709999,94.904999,93.480003,94.809998,93.510551,121214000
28-07-2020,94.3675,94.550003,93.247498,93.252502,91.974411,103625600
29-07-2020,93.75,95.230003,93.712502,95.040001,93.737411,90329200
30-07-2020,94.1875,96.297501,93.767502,96.190002,94.871651,158130000
31-07-2020,102.885002,106.415001,100.824997,106.260002,104.803635,374336800
03-08-2020,108.199997,111.637497,107.892502,108.9375,107.444435,308151200
04-08-2020,109.1325,110.790001,108.387497,109.665001,108.161964,173071600
05-08-2020,109.377502,110.392502,108.897499,110.0625,108.554024,121776800
06-08-2020,110.404999,114.412498,109.797501,113.902496,112.341385,202428800
07-08-2020,113.205002,113.675003,110.292503,111.112503,109.787216,198045600
10-08-2020,112.599998,113.775002,110,112.727501,111.382957,212403600
11-08-2020,111.970001,112.482498,109.107498,109.375,108.070435,187902400
12-08-2020,110.497498,113.275002,110.297501,113.010002,111.662079,165598000
13-08-2020,114.43,116.042503,113.927498,115.010002,113.638222,210082000
14-08-2020,114.830002,115,113.044998,114.907501,113.536949,165565200
17-08-2020,116.0625,116.087502,113.962502,114.607498,113.240524,119561600
18-08-2020,114.352501,116,114.0075,115.5625,114.184128,105633600
19-08-2020,115.982498,117.162498,115.610001,115.707497,114.3274,145538000
20-08-2020,115.75,118.392502,115.732498,118.275002,116.864281,126907200
21-08-2020,119.262497,124.8675,119.25,124.370003,122.886597,338054800
24-08-2020,128.697495,128.785004,123.9375,125.857498,124.356346,345937600
25-08-2020,124.697502,125.18,123.052498,124.824997,123.336159,211495600
26-08-2020,126.18,126.9925,125.082497,126.522499,125.013405,163022400
27-08-2020,127.142502,127.485001,123.832497,125.010002,123.518959,155552400
28-08-2020,126.012497,126.442497,124.577499,124.807503,123.318863,187630000
31-08-2020,127.580002,131,126,129.039993,127.500862,225702700
01-09-2020,132.759995,134.800003,130.529999,134.179993,132.579559,151948100
02-09-2020,137.589996,137.979996,127,131.399994,129.832718,200119000
03-09-2020,126.910004,128.839996,120.5,120.879997,119.43821,257599600
04-09-2020,120.07,123.699997,110.889999,120.959999,119.51725,332607200
08-09-2020,113.949997,118.989998,112.68,112.82,111.474342,231366600
09-09-2020,117.260002,119.139999,115.260002,117.32,115.920677,176940500
10-09-2020,120.360001,120.5,112.5,113.489998,112.136345,182274400
11-09-2020,114.57,115.230003,110,112,110.664116,180860300
14-09-2020,114.720001,115.93,112.800003,115.360001,113.984047,140150100
15-09-2020,118.330002,118.830002,113.610001,115.540001,114.161903,184642000
16-09-2020,115.230003,116,112.040001,112.129997,110.79258,154679000
17-09-2020,109.720001,112.199997,108.709999,110.339996,109.023911,178011000
18-09-2020,110.400002,110.879997,106.089996,106.839996,105.565666,287104900
21-09-2020,104.540001,110.190002,103.099998,110.080002,108.767036,195713800
22-09-2020,112.68,112.860001,109.160004,111.809998,110.476387,183055400
23-09-2020,111.620003,112.110001,106.769997,107.120003,105.842331,150718700
24-09-2020,105.169998,110.25,105,108.220001,106.929214,167743300
25-09-2020,108.43,112.440002,107.669998,112.279999,110.940796,149981400
28-09-2020,115.010002,115.32,112.779999,114.959999,113.588821,137672400
29-09-2020,114.550003,115.309998,113.57,114.089996,112.729202,99382200
30-09-2020,113.790001,117.260002,113.620003,115.809998,114.42868,142675200
01-10-2020,117.639999,117.720001,115.830002,116.790001,115.397003,116120400
02-10-2020,112.889999,115.370003,112.220001,113.019997,111.671959,144712000
05-10-2020,113.910004,116.650002,113.550003,116.5,115.110458,106243800
06-10-2020,115.699997,116.120003,112.25,113.160004,111.810295,161498200
07-10-2020,114.620003,115.550003,114.129997,115.080002,113.70739,96849000
08-10-2020,116.25,116.400002,114.589996,114.970001,113.598701,83477200
09-10-2020,115.279999,117,114.919998,116.970001,115.574844,100506900
12-10-2020,120.059998,125.18,119.279999,124.400002,122.916229,240226800
13-10-2020,125.269997,125.389999,119.650002,121.099998,119.655586,262330500
14-10-2020,121,123.029999,119.620003,121.190002,119.744507,150712000
15-10-2020,118.720001,121.199997,118.150002,120.709999,119.270241,112559200
16-10-2020,121.279999,121.550003,118.809998,119.019997,117.600403,115393800
19-10-2020,119.959999,120.419998,115.660004,115.980003,114.596664,120639300
20-10-2020,116.199997,118.980003,115.629997,117.510002,116.108414,124423700
21-10-2020,116.669998,118.709999,116.449997,116.870003,115.476044,89946000
22-10-2020,117.449997,118.040001,114.589996,115.75,114.3694,101988000
23-10-2020,116.389999,116.550003,114.279999,115.040001,113.66787,82572600
26-10-2020,114.010002,116.550003,112.879997,115.050003,113.677757,111850700
27-10-2020,115.489998,117.279999,114.540001,116.599998,115.209251,92276800
28-10-2020,115.050003,115.43,111.099998,111.199997,109.873672,143937800
29-10-2020,112.370003,116.93,112.199997,115.32,113.944542,146129200
30-10-2020,111.059998,111.989998,107.720001,108.860001,107.561577,190272600
02-11-2020,109.110001,110.68,107.32,108.769997,107.472641,122866900
03-11-2020,109.660004,111.489998,108.730003,110.440002,109.122734,107624400
04-11-2020,114.139999,115.589996,112.349998,114.949997,113.578934,138235500
05-11-2020,117.949997,119.620003,116.870003,119.029999,117.610283,126387100
06-11-2020,118.32,119.199997,116.129997,118.690002,117.476662,114457900
09-11-2020,120.5,121.989998,116.050003,116.32,115.130882,154515300
10-11-2020,115.550003,117.589996,114.129997,115.970001,114.78447,138023400
11-11-2020,117.190002,119.629997,116.440002,119.489998,118.268471,112295000
12-11-2020,119.620003,120.529999,118.57,119.209999,117.991341,103162300
13-11-2020,119.440002,119.669998,117.870003,119.260002,118.040833,81581900
16-11-2020,118.919998,120.989998,118.150002,120.300003,119.070213,91183000
17-11-2020,119.550003,120.669998,118.959999,119.389999,118.16951,74271000
18-11-2020,118.610001,119.82,118,118.029999,116.82341,76322100
19-11-2020,117.589996,119.059998,116.809998,118.639999,117.427177,74113000
20-11-2020,118.639999,118.769997,117.290001,117.339996,116.140457,73604300
23-11-2020,117.18,117.620003,113.75,113.849998,112.686142,127959300
24-11-2020,113.910004,115.849998,112.589996,115.169998,113.992645,113874200
25-11-2020,115.550003,116.75,115.169998,116.029999,114.843849,76499200
27-11-2020,116.57,117.489998,116.220001,116.589996,115.398125,46691300
30-11-2020,116.970001,120.970001,116.809998,119.050003,117.832985,169410200
01-12-2020,121.010002,123.470001,120.010002,122.720001,121.465462,127728200
02-12-2020,122.019997,123.370003,120.889999,123.080002,121.8218,89004200
03-12-2020,123.519997,123.779999,122.209999,122.940002,121.683212,78967600
04-12-2020,122.599998,122.860001,121.519997,122.25,121.000267,78260400
07-12-2020,122.309998,124.57,122.25,123.75,122.48494,86712000
08-12-2020,124.370003,124.980003,123.089996,124.379997,123.10849,82225500
09-12-2020,124.529999,125.949997,121,121.779999,120.535065,115089200
10-12-2020,120.5,123.870003,120.150002,123.239998,121.980141,81312200
11-12-2020,122.43,122.760002,120.550003,122.410004,121.158638,86939800
